Date,,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-10-10 16:00:00-04:00,AAPL,216.39,216.39,216.36,,216.39,3658819,
2018-10-11 09:30:00-04:00,AAPL,214.52,216.34,212.75,,214.52,3848756,
2018-10-11 09:40:00-04:00,AAPL,213.34,217.62,212.96,,213.34,2199888,
2018-10-11 09:50:00-04:00,AAPL,217.565,219.48,216.9174,,217.565,2267923,
2018-10-11 10:00:00-04:00,AAPL,219.29,219.5,217.21,,219.29,1641071,
2018-10-11 10:10:00-04:00,AAPL,218.11,218.2,215.57,,218.11,1223188,
2018-10-11 10:20:00-04:00,AAPL,216.1075,217.24,215.83,,216.1075,829632,
2018-10-11 10:30:00-04:00,AAPL,217.18,217.97,216.619,,217.18,888625,
2018-10-11 10:40:00-04:00,AAPL,217.06,217.36,216.09,,217.06,633491,
2018-10-11 10:50:00-04:00,AAPL,216.12,216.94,215.71,,216.12,713625,
2018-10-11 11:00:00-04:00,AAPL,216.22,216.44,214.36,,216.22,1006439,
2018-10-11 11:10:00-04:00,AAPL,215.08,215.3568,213.95,,215.08,1131766,
2018-10-11 11:20:00-04:00,AAPL,215.05,216.23,215.05,,215.05,680322,
2018-10-11 11:30:00-04:00,AAPL,215.82,215.89,214.68,,215.82,516912,
2018-10-11 11:40:00-04:00,AAPL,215.24,217.6247,215.24,,215.24,822845,
2018-10-11 11:50:00-04:00,AAPL,217.62,218.03,216.56,,217.62,794464,
2018-10-11 12:00:00-04:00,AAPL,216.725,217.16,216.28,,216.725,496774,
2018-10-11 12:10:00-04:00,AAPL,216.42,217.89,216.36,,216.42,551501,
2018-10-11 12:20:00-04:00,AAPL,217.78,218.77,217.6,,217.78,745852,
2018-10-11 12:30:00-04:00,AAPL,217.65,218.08,216.83,,217.65,514113,
2018-10-11 12:40:00-04:00,AAPL,216.93,217.48,216.41,,216.93,467258,
2018-10-11 12:50:00-04:00,AAPL,216.73,217.2,216.25,,216.73,359385,
2018-10-11 13:00:00-04:00,AAPL,216.93,216.93,215.89,,216.93,474663,
2018-10-11 13:10:00-04:00,AAPL,216.34,217.76,216,,216.34,551716,
2018-10-11 13:20:00-04:00,AAPL,217.49,217.72,216.96,,217.49,414274,
2018-10-11 13:30:00-04:00,AAPL,217.54,218,216.96,,217.54,378424,
2018-10-11 13:40:00-04:00,AAPL,217.47,217.65,216.39,,217.47,350045,
2018-10-11 13:50:00-04:00,AAPL,216.48,217.12,215.76,,216.48,510745,
2018-10-11 14:00:00-04:00,AAPL,217.03,217.09,216.29,,217.03,372760,
2018-10-11 14:10:00-04:00,AAPL,216.41,216.537,215.2,,216.41,649518,
2018-10-11 14:20:00-04:00,AAPL,215.84,216.57,215.18,,215.84,608795,
2018-10-11 14:30:00-04:00,AAPL,215.82,215.8797,214.47,,215.82,865538,
2018-10-11 14:40:00-04:00,AAPL,214.7912,214.8,212.32,,214.7912,2069028,
2018-10-11 14:50:00-04:00,AAPL,213.44,214.6756,213.09,,213.44,1217746,
2018-10-11 15:00:00-04:00,AAPL,213.81,214.82,213.25,,213.81,1025277,
2018-10-11 15:10:00-04:00,AAPL,214.02,217.36,213.4,,214.02,1294886,
2018-10-11 15:20:00-04:00,AAPL,217.35,217.7,216.32,,217.35,1094254,
2018-10-11 15:30:00-04:00,AAPL,216.69,217.5,215.7,,216.69,890567,
2018-10-11 15:40:00-04:00,AAPL,216.72,216.76,214.45,,216.72,1109313,
2018-10-11 15:50:00-04:00,AAPL,214.56,215.84,214.16,,214.56,2050040,
2018-10-11 16:00:00-04:00,AAPL,214.45,214.59,214.45,,214.45,2209617,
2018-10-12 09:30:00-04:00,AAPL,220.42,221.84,219.98,,220.42,3445237,
2018-10-12 09:40:00-04:00,AAPL,221.0314,221.08,219.8,,221.0314,1416500,
2018-10-12 09:50:00-04:00,AAPL,220.7,220.94,219.85,,220.7,965982,
2018-10-12 10:00:00-04:00,AAPL,220.75,222.12,220.55,,220.75,1250135,
2018-10-12 10:10:00-04:00,AAPL,221.9184,222.25,220.7121,,221.9184,1107881,
2018-10-12 10:20:00-04:00,AAPL,220.78,221.16,220.27,,220.78,767334,
2018-10-12 10:30:00-04:00,AAPL,220.31,221.44,220.22,,220.31,762832,
2018-10-12 10:40:00-04:00,AAPL,221.2365,221.42,220.5707,,221.2365,583914,
2018-10-12 10:50:00-04:00,AAPL,220.7017,221.25,220.1,,220.7017,706040,
2018-10-12 11:00:00-04:00,AAPL,220.2,220.63,219.91,,220.2,645694,
2018-10-12 11:10:00-04:00,AAPL,220.5338,220.81,220.2,,220.5338,399763,
2018-10-12 11:20:00-04:00,AAPL,220.3095,220.7229,219.85,,220.3095,431910,
2018-10-12 11:30:00-04:00,AAPL,220.07,220.08,219.16,,220.07,732142,
2018-10-12 11:40:00-04:00,AAPL,219.3041,219.4,218,,219.3041,907365,
2018-10-12 11:50:00-04:00,AAPL,218.85,219.48,218.65,,218.85,424952,
2018-10-12 12:00:00-04:00,AAPL,219.02,219.28,218.2,,219.02,427287,
2018-10-12 12:10:00-04:00,AAPL,218.7459,219.15,218.38,,218.7459,267900,
2018-10-12 12:20:00-04:00,AAPL,218.69,219.09,218.24,,218.69,317111,
2018-10-12 12:30:00-04:00,AAPL,218.68,219,218.13,,218.68,368990,
2018-10-12 12:40:00-04:00,AAPL,218.187,218.51,216.84,,218.187,819742,
2018-10-12 12:50:00-04:00,AAPL,217.025,218.66,216.9,,217.025,628811,
2018-10-12 13:00:00-04:00,AAPL,218.5744,219.92,218.21,,218.5744,582446,
2018-10-12 13:10:00-04:00,AAPL,219.67,219.95,218.65,,219.67,461507,
2018-10-12 13:20:00-04:00,AAPL,218.72,219.2353,218.42,,218.72,414634,
2018-10-12 13:30:00-04:00,AAPL,218.45,218.459,217.6872,,218.45,368093,
2018-10-12 13:40:00-04:00,AAPL,218.08,219.23,217.79,,218.08,366307,
2018-10-12 13:50:00-04:00,AAPL,219.17,219.1799,218.395,,219.17,241802,
2018-10-12 14:00:00-04:00,AAPL,218.58,218.88,218.01,,218.58,277108,
2018-10-12 14:10:00-04:00,AAPL,218.365,218.6399,217.45,,218.365,342121,
2018-10-12 14:20:00-04:00,AAPL,218.55,219.25,217.96,,218.55,267534,
2018-10-12 14:30:00-04:00,AAPL,219.15,219.17,218.15,,219.15,269965,
2018-10-12 14:40:00-04:00,AAPL,218.57,218.79,218.2,,218.57,248093,
2018-10-12 14:50:00-04:00,AAPL,218.65,220.13,218.56,,218.65,562773,
2018-10-12 15:00:00-04:00,AAPL,219.79,220.2,219.44,,219.79,419869,
2018-10-12 15:10:00-04:00,AAPL,220.02,220.46,219.94,,220.02,493597,
2018-10-12 15:20:00-04:00,AAPL,220.13,221.01,220.06,,220.13,798704,
2018-10-12 15:30:00-04:00,AAPL,220.78,220.95,220.43,,220.78,650680,
2018-10-12 15:40:00-04:00,AAPL,220.7511,221.85,220.695,,220.7511,1162972,
2018-10-12 15:50:00-04:00,AAPL,221.85,222.88,221.81,,221.85,2762572,
2018-10-12 16:00:00-04:00,AAPL,222.11,222.11,222.11,,222.11,2572118,
2018-10-15 09:30:00-04:00,AAPL,221.16,221.83,219.54,,221.16,1624203,
2018-10-15 09:40:00-04:00,AAPL,219.59,220.42,219.46,,219.59,1046344,
2018-10-15 09:50:00-04:00,AAPL,219.81,219.93,218.73,,219.81,1001740,
2018-10-15 10:00:00-04:00,AAPL,219.13,219.32,217.87,,219.13,1060115,
2018-10-15 10:10:00-04:00,AAPL,218.4,218.96,217.72,,218.4,763197,
2018-10-15 10:20:00-04:00,AAPL,218.02,219.44,217.941,,218.02,632981,
2018-10-15 10:30:00-04:00,AAPL,219.05,220.03,218.91,,219.05,675109,
2018-10-15 10:40:00-04:00,AAPL,219.85,220,218.37,,219.85,649467,
2018-10-15 10:50:00-04:00,AAPL,218.73,219.3,218.53,,218.73,533404,
2018-10-15 11:00:00-04:00,AAPL,219.18,219.58,218.6,,219.18,527960,
2018-10-15 11:10:00-04:00,AAPL,219.45,220.05,219.27,,219.45,538222,
2018-10-15 11:20:00-04:00,AAPL,219.32,220.05,219.02,,219.32,554129,
2018-10-15 11:30:00-04:00,AAPL,219.85,219.9995,219.1033,,219.85,473183,
2018-10-15 11:40:00-04:00,AAPL,219.25,219.39,218.61,,219.25,474927,
2018-10-15 11:50:00-04:00,AAPL,218.74,218.88,217.8611,,218.74,613239,
2018-10-15 12:00:00-04:00,AAPL,218.1,218.2,217.49,,218.1,560746,
2018-10-15 12:10:00-04:00,AAPL,217.81,218.14,217.27,,217.81,449962,
2018-10-15 12:20:00-04:00,AAPL,217.97,218.55,217.81,,217.97,345330,
2018-10-15 12:30:00-04:00,AAPL,218.5355,218.88,218.25,,218.5355,347775,
2018-10-15 12:40:00-04:00,AAPL,218.53,218.65,218.16,,218.53,252114,
2018-10-15 12:50:00-04:00,AAPL,218.5724,218.9,218.505,,218.5724,231441,
2018-10-15 13:00:00-04:00,AAPL,218.68,219.11,218.58,,218.68,340219,
2018-10-15 13:10:00-04:00,AAPL,218.88,218.92,218.39,,218.88,307728,
2018-10-15 13:20:00-04:00,AAPL,218.39,218.43,217.66,,218.39,436815,
2018-10-15 13:30:00-04:00,AAPL,217.91,218.75,217.72,,217.91,348430,
2018-10-15 13:40:00-04:00,AAPL,218.67,219.28,218.63,,218.67,431750,
2018-10-15 13:50:00-04:00,AAPL,219.299,219.371,218.8,,219.299,304306,
2018-10-15 14:00:00-04:00,AAPL,219.03,219.11,218.45,,219.03,263224,
2018-10-15 14:10:00-04:00,AAPL,218.7,218.73,217.85,,218.7,337873,
2018-10-15 14:20:00-04:00,AAPL,217.93,218.4,217.68,,217.93,392834,
2018-10-15 14:30:00-04:00,AAPL,217.78,218.23,217.6,,217.78,393440,
2018-10-15 14:40:00-04:00,AAPL,218.0875,218.91,218.04,,218.0875,475618,
2018-10-15 14:50:00-04:00,AAPL,218.8653,219.49,218.8653,,218.8653,527416,
2018-10-15 15:00:00-04:00,AAPL,219.19,219.84,219.06,,219.19,563601,
2018-10-15 15:10:00-04:00,AAPL,219.46,219.4799,218.26,,219.46,607407,
2018-10-15 15:20:00-04:00,AAPL,218.51,218.81,218.22,,218.51,350247,
2018-10-15 15:30:00-04:00,AAPL,218.26,218.38,217.83,,218.26,579930,
2018-10-15 15:40:00-04:00,AAPL,218.1801,218.59,217.98,,218.1801,685713,
2018-10-15 15:50:00-04:00,AAPL,217.98,218.309,217.28,,217.98,1532732,
2018-10-15 16:00:00-04:00,AAPL,217.27,217.36,217.27,,217.27,1847144,
2018-10-16 09:30:00-04:00,AAPL,218.93,219.3,217.8,,218.93,1777042,
2018-10-16 09:40:00-04:00,AAPL,218.94,219.2,218.01,,218.94,998433,
2018-10-16 09:50:00-04:00,AAPL,218.38,218.78,217.83,,218.38,725373,
2018-10-16 10:00:00-04:00,AAPL,218.49,218.86,217.9,,218.49,710809,
2018-10-16 10:10:00-04:00,AAPL,218.03,218.42,217.28,,218.03,816693,
2018-10-16 10:20:00-04:00,AAPL,217.52,217.98,217.5049,,217.52,544947,
2018-10-16 10:30:00-04:00,AAPL,217.61,217.905,216.7627,,217.61,820313,
2018-10-16 10:40:00-04:00,AAPL,217.09,218.06,217.09,,217.09,678216,
2018-10-16 10:50:00-04:00,AAPL,217.82,218.44,217.8,,217.82,511077,
2018-10-16 11:00:00-04:00,AAPL,218.29,218.42,217.95,,218.29,600647,
2018-10-16 11:10:00-04:00,AAPL,218.35,219.08,218.2555,,218.35,710974,
2018-10-16 11:20:00-04:00,AAPL,218.97,219.2,218.8349,,218.97,451485,
2018-10-16 11:30:00-04:00,AAPL,218.97,219.64,218.82,,218.97,553018,
2018-10-16 11:40:00-04:00,AAPL,219.6,219.8,219.35,,219.6,508401,
2018-10-16 11:50:00-04:00,AAPL,219.76,220.23,219.58,,219.76,465900,
2018-10-16 12:00:00-04:00,AAPL,220.15,220.63,220.15,,220.15,538644,
2018-10-16 12:10:00-04:00,AAPL,220.23,220.3,219.67,,220.23,479713,
2018-10-16 12:20:00-04:00,AAPL,219.6794,219.82,219.31,,219.6794,439147,
2018-10-16 12:30:00-04:00,AAPL,219.73,219.81,219.5,,219.73,248995,
2018-10-16 12:40:00-04:00,AAPL,219.6,220.02,219.6,,219.6,256178,
2018-10-16 12:50:00-04:00,AAPL,219.88,220.11,219.76,,219.88,255145,
2018-10-16 13:00:00-04:00,AAPL,220.075,220.29,219.98,,220.075,351877,
2018-10-16 13:10:00-04:00,AAPL,220.11,220.3854,219.96,,220.11,315578,
2018-10-16 13:20:00-04:00,AAPL,220.34,220.5,220.15,,220.34,222122,
2018-10-16 13:30:00-04:00,AAPL,220.32,220.6,220.23,,220.32,240406,
2018-10-16 13:40:00-04:00,AAPL,220.39,221.06,220.39,,220.39,397434,
2018-10-16 13:50:00-04:00,AAPL,220.91,220.98,220.38,,220.91,314658,
2018-10-16 14:00:00-04:00,AAPL,220.62,220.909,220.53,,220.62,287263,
2018-10-16 14:10:00-04:00,AAPL,220.84,221.2,220.72,,220.84,340284,
2018-10-16 14:20:00-04:00,AAPL,221.0648,221.85,220.96,,221.0648,500991,
2018-10-16 14:30:00-04:00,AAPL,221.7737,221.95,221.34,,221.7737,491041,
2018-10-16 14:40:00-04:00,AAPL,221.37,221.86,221.2704,,221.37,314765,
2018-10-16 14:50:00-04:00,AAPL,221.8,221.87,221.14,,221.8,395562,
2018-10-16 15:00:00-04:00,AAPL,221.34,221.83,221.08,,221.34,383097,
2018-10-16 15:10:00-04:00,AAPL,221.7198,222.28,221.59,,221.7198,636625,
2018-10-16 15:20:00-04:00,AAPL,222.18,222.2,221.82,,222.18,448151,
2018-10-16 15:30:00-04:00,AAPL,221.99,222.29,221.93,,221.99,567642,
2018-10-16 15:40:00-04:00,AAPL,222.28,222.84,222.17,,222.28,801749,
2018-10-16 15:50:00-04:00,AAPL,222.7,222.99,221.96,,222.7,1582888,
2018-10-16 16:00:00-04:00,AAPL,222.15,222.15,222.15,,222.15,1785848,
2018-10-17 09:30:00-04:00,AAPL,222.2851,222.6,220.93,,222.2851,1134395,
2018-10-17 09:40:00-04:00,AAPL,221.0013,221.45,220.51,,221.0013,841772,
2018-10-17 09:50:00-04:00,AAPL,220.54,221.36,220.32,,220.54,685325,
2018-10-17 10:00:00-04:00,AAPL,220.54,220.65,219.83,,220.54,813445,
2018-10-17 10:10:00-04:00,AAPL,220.6099,220.76,219.89,,220.6099,567216,
2018-10-17 10:20:00-04:00,AAPL,220.62,221.16,220.3,,220.62,561966,
2018-10-17 10:30:00-04:00,AAPL,221.06,221.21,219.98,,221.06,477921,
2018-10-17 10:40:00-04:00,AAPL,220.22,220.22,219.34,,220.22,690512,
2018-10-17 10:50:00-04:00,AAPL,220.12,220.37,219.7,,220.12,390790,
2018-10-17 11:00:00-04:00,AAPL,220.0717,220.8,219.6,,220.0717,412944,
2018-10-17 11:10:00-04:00,AAPL,220.62,221.1,220.4501,,220.62,362122,
2018-10-17 11:20:00-04:00,AAPL,220.8488,221.0357,220.59,,220.8488,340914,
2018-10-17 11:30:00-04:00,AAPL,220.98,221.08,220.16,,220.98,303389,
2018-10-17 11:40:00-04:00,AAPL,220.28,221.6,220.26,,220.28,480611,
2018-10-17 11:50:00-04:00,AAPL,221.2564,221.2899,220.51,,221.2564,303437,
2018-10-17 12:00:00-04:00,AAPL,221.06,221.29,220.7,,221.06,244355,
2018-10-17 12:10:00-04:00,AAPL,221.18,221.5612,220.5,,221.18,318255,
2018-10-17 12:20:00-04:00,AAPL,221.516,221.85,221.1,,221.516,341384,
2018-10-17 12:30:00-04:00,AAPL,221.14,221.56,221.02,,221.14,229837,
2018-10-17 12:40:00-04:00,AAPL,221.56,221.855,220.86,,221.56,297704,
2018-10-17 12:50:00-04:00,AAPL,220.98,221.7896,220.96,,220.98,231820,
2018-10-17 13:00:00-04:00,AAPL,221.665,222.45,221.52,,221.665,371112,
2018-10-17 13:10:00-04:00,AAPL,222.272,222.64,222.06,,222.272,315442,
2018-10-17 13:20:00-04:00,AAPL,222.1594,222.17,221.62,,222.1594,264084,
2018-10-17 13:30:00-04:00,AAPL,221.79,222.2108,221.57,,221.79,238076,
2018-10-17 13:40:00-04:00,AAPL,221.92,221.9752,221.45,,221.92,174230,
2018-10-17 13:50:00-04:00,AAPL,221.58,221.75,221.22,,221.58,201040,
2018-10-17 14:00:00-04:00,AAPL,221.33,221.86,220.82,,221.33,333122,
2018-10-17 14:10:00-04:00,AAPL,221.73,221.73,220.59,,221.73,283335,
2018-10-17 14:20:00-04:00,AAPL,220.63,220.72,219.92,,220.63,430906,
2018-10-17 14:30:00-04:00,AAPL,220.4,220.88,220.15,,220.4,218142,
2018-10-17 14:40:00-04:00,AAPL,220.7,221.1099,220.68,,220.7,222573,
2018-10-17 14:50:00-04:00,AAPL,221.03,221.68,220.9445,,221.03,267680,
2018-10-17 15:00:00-04:00,AAPL,221.44,221.7,221.14,,221.44,235305,
2018-10-17 15:10:00-04:00,AAPL,221.58,221.66,220.8,,221.58,266479,
2018-10-17 15:20:00-04:00,AAPL,221.05,221.6,220.98,,221.05,283143,
2018-10-17 15:30:00-04:00,AAPL,221.45,221.47,220.75,,221.45,354217,
2018-10-17 15:40:00-04:00,AAPL,221.17,221.3,220.18,,221.17,510061,
2018-10-17 15:50:00-04:00,AAPL,220.26,221.2,220.16,,220.26,741089,
2018-10-17 16:00:00-04:00,AAPL,221.19,221.19,221.19,,221.19,1947461,
2018-10-18 09:30:00-04:00,AAPL,217.86,218.84,217.7,,217.86,1803004,
2018-10-18 09:40:00-04:00,AAPL,218.6,218.76,218.04,,218.6,674922,
2018-10-18 09:50:00-04:00,AAPL,218.4992,218.93,218.15,,218.4992,636219,
2018-10-18 10:00:00-04:00,AAPL,218.42,218.82,218.05,,218.42,651422,
2018-10-18 10:10:00-04:00,AAPL,218.07,218.74,217.76,,218.07,663305,
2018-10-18 10:20:00-04:00,AAPL,218.54,218.665,218.14,,218.54,363637,
2018-10-18 10:30:00-04:00,AAPL,218.5,219.49,218.31,,218.5,780808,
2018-10-18 10:40:00-04:00,AAPL,219.49,219.68,218.95,,219.49,455401,
2018-10-18 10:50:00-04:00,AAPL,219.06,219.74,218.84,,219.06,453103,
2018-10-18 11:00:00-04:00,AAPL,219.2798,219.45,218.62,,219.2798,491410,
2018-10-18 11:10:00-04:00,AAPL,218.72,218.9054,218.19,,218.72,474467,
2018-10-18 11:20:00-04:00,AAPL,218.3,218.43,217.64,,218.3,673490,
2018-10-18 11:30:00-04:00,AAPL,217.78,217.87,217.05,,217.78,858094,
2018-10-18 11:40:00-04:00,AAPL,217.6,217.66,216.03,,217.6,1046345,
2018-10-18 11:50:00-04:00,AAPL,216.38,216.69,215.87,,216.38,687239,
2018-10-18 12:00:00-04:00,AAPL,216.29,216.9,216.02,,216.29,603449,
2018-10-18 12:10:00-04:00,AAPL,216.6323,217.15,216.51,,216.6323,401992,
2018-10-18 12:20:00-04:00,AAPL,216.66,217.63,216.535,,216.66,458189,
2018-10-18 12:30:00-04:00,AAPL,217.27,217.95,217.05,,217.27,341583,
2018-10-18 12:40:00-04:00,AAPL,217.825,218.08,217.27,,217.825,418301,
2018-10-18 12:50:00-04:00,AAPL,217.3964,217.61,217.03,,217.3964,259655,
2018-10-18 13:00:00-04:00,AAPL,217.12,217.28,216.47,,217.12,398734,
2018-10-18 13:10:00-04:00,AAPL,216.53,216.66,215.7007,,216.53,631889,
2018-10-18 13:20:00-04:00,AAPL,215.79,216.06,214.85,,215.79,967313,
2018-10-18 13:30:00-04:00,AAPL,215.49,215.93,215.13,,215.49,493859,
2018-10-18 13:40:00-04:00,AAPL,215.52,215.88,214.93,,215.52,602631,
2018-10-18 13:50:00-04:00,AAPL,215.84,215.92,215.25,,215.84,386351,
2018-10-18 14:00:00-04:00,AAPL,215.61,216.75,215.42,,215.61,559218,
2018-10-18 14:10:00-04:00,AAPL,216.34,216.459,215.59,,216.34,349541,
2018-10-18 14:20:00-04:00,AAPL,215.7,216.77,215.595,,215.7,469390,
2018-10-18 14:30:00-04:00,AAPL,216.35,216.86,215.96,,216.35,388538,
2018-10-18 14:40:00-04:00,AAPL,216.36,217.14,216.23,,216.36,429396,
2018-10-18 14:50:00-04:00,AAPL,216.68,217.01,216.2,,216.68,359084,
2018-10-18 15:00:00-04:00,AAPL,216.24,216.48,215.59,,216.24,448763,
2018-10-18 15:10:00-04:00,AAPL,215.7,216.48,215.55,,215.7,420963,
2018-10-18 15:20:00-04:00,AAPL,216.1,216.49,215.83,,216.1,431080,
2018-10-18 15:30:00-04:00,AAPL,216.13,216.14,215.31,,216.13,600731,
2018-10-18 15:40:00-04:00,AAPL,216.12,216.46,215.87,,216.12,717077,
2018-10-18 15:50:00-04:00,AAPL,216.2108,216.27,213,,216.2108,1438109,
2018-10-18 16:00:00-04:00,AAPL,216.02,216.02,216.02,,216.02,1856276,
2018-10-19 09:30:00-04:00,AAPL,218.06,219.52,217.64,,218.06,3342292,
2018-10-19 09:40:00-04:00,AAPL,219.33,219.5162,218.55,,219.33,886716,
2018-10-19 09:50:00-04:00,AAPL,219.09,220,219.09,,219.09,924700,
2018-10-19 10:00:00-04:00,AAPL,219.68,220.83,219.62,,219.68,1022359,
2018-10-19 10:10:00-04:00,AAPL,220.66,220.71,219.56,,220.66,730156,
2018-10-19 10:20:00-04:00,AAPL,219.94,220.65,219.9,,219.94,554446,
2018-10-19 10:30:00-04:00,AAPL,220.39,221.13,220.26,,220.39,762853,
2018-10-19 10:40:00-04:00,AAPL,220.84,221.04,220.57,,220.84,473205,
2018-10-19 10:50:00-04:00,AAPL,220.6699,220.9101,220.4,,220.6699,435351,
2018-10-19 11:00:00-04:00,AAPL,220.9021,221.26,220.71,,220.9021,562865,
2018-10-19 11:10:00-04:00,AAPL,221.08,221.13,220.3292,,221.08,353827,
2018-10-19 11:20:00-04:00,AAPL,220.34,220.5,219.86,,220.34,507372,
2018-10-19 11:30:00-04:00,AAPL,219.91,220.11,219.26,,219.91,488996,
2018-10-19 11:40:00-04:00,AAPL,219.81,219.99,219.54,,219.81,368084,
2018-10-19 11:50:00-04:00,AAPL,219.71,220.13,218.9,,219.71,615005,
2018-10-19 12:00:00-04:00,AAPL,219.67,219.8866,219.43,,219.67,347449,
2018-10-19 12:10:00-04:00,AAPL,219.61,219.6793,218.6213,,219.61,536254,
2018-10-19 12:20:00-04:00,AAPL,218.86,218.86,217.65,,218.86,792667,
2018-10-19 12:30:00-04:00,AAPL,218.15,218.249,217.53,,218.15,532472,
2018-10-19 12:40:00-04:00,AAPL,217.98,218.69,217.43,,217.98,569840,
2018-10-19 12:50:00-04:00,AAPL,218.485,219.36,218.18,,218.485,440176,
2018-10-19 13:00:00-04:00,AAPL,219.06,219.095,218.33,,219.06,376423,
2018-10-19 13:10:00-04:00,AAPL,218.53,219.7,218.53,,218.53,391944,
2018-10-19 13:20:00-04:00,AAPL,219.43,219.93,219.17,,219.43,377338,
2018-10-19 13:30:00-04:00,AAPL,219.82,220.14,219.51,,219.82,428898,
2018-10-19 13:40:00-04:00,AAPL,219.58,219.94,219.07,,219.58,383371,
2018-10-19 13:50:00-04:00,AAPL,219.5213,219.55,218.92,,219.5213,269268,
2018-10-19 14:00:00-04:00,AAPL,218.94,219.09,217.85,,218.94,510495,
2018-10-19 14:10:00-04:00,AAPL,218.41,218.7,218.07,,218.41,347996,
2018-10-19 14:20:00-04:00,AAPL,218.32,218.98,218.14,,218.32,371093,
2018-10-19 14:30:00-04:00,AAPL,218.6,219.04,218.42,,218.6,278412,
2018-10-19 14:40:00-04:00,AAPL,218.87,219.37,218.5104,,218.87,278418,
2018-10-19 14:50:00-04:00,AAPL,219.19,219.44,218.77,,219.19,305709,
2018-10-19 15:00:00-04:00,AAPL,218.83,219.26,218.78,,218.83,338685,
2018-10-19 15:10:00-04:00,AAPL,219.19,219.57,218.9,,219.19,418920,
2018-10-19 15:20:00-04:00,AAPL,219.47,219.93,219.01,,219.47,583178,
2018-10-19 15:30:00-04:00,AAPL,219.7982,220.05,219.51,,219.7982,540470,
2018-10-19 15:40:00-04:00,AAPL,219.7,220.07,219.57,,219.7,693611,
2018-10-19 15:50:00-04:00,AAPL,219.87,220.21,219.18,,219.87,1406367,
2018-10-19 16:00:00-04:00,AAPL,219.31,219.31,219.31,,219.31,1545640,
2018-10-22 09:30:00-04:00,AAPL,219.79,221.0727,218.94,,219.79,1383457,
2018-10-22 09:40:00-04:00,AAPL,220.3,221.23,220,,220.3,906103,
2018-10-22 09:50:00-04:00,AAPL,221.06,221.07,219.44,,221.06,926207,
2018-10-22 10:00:00-04:00,AAPL,219.82,220.66,219.71,,219.82,670986,
2018-10-22 10:10:00-04:00,AAPL,220.6272,221.01,220.015,,220.6272,717293,
2018-10-22 10:20:00-04:00,AAPL,220.38,220.59,219.9,,220.38,649632,
2018-10-22 10:30:00-04:00,AAPL,220.231,221.67,220.01,,220.231,790392,
2018-10-22 10:40:00-04:00,AAPL,221.46,222.9,221.45,,221.46,1068694,
2018-10-22 10:50:00-04:00,AAPL,222.76,223.32,222.51,,222.76,794418,
2018-10-22 11:00:00-04:00,AAPL,222.65,223.16,222.32,,222.65,541454,
2018-10-22 11:10:00-04:00,AAPL,222.57,222.87,222.31,,222.57,560103,
2018-10-22 11:20:00-04:00,AAPL,222.82,223.36,222.56,,222.82,645177,
2018-10-22 11:30:00-04:00,AAPL,222.7,222.91,222.02,,222.7,459844,
2018-10-22 11:40:00-04:00,AAPL,222.09,222.58,221.76,,222.09,495335,
2018-10-22 11:50:00-04:00,AAPL,222.485,222.559,221.56,,222.485,424949,
2018-10-22 12:00:00-04:00,AAPL,221.92,222.42,221.61,,221.92,424280,
2018-10-22 12:10:00-04:00,AAPL,222.04,222.05,221,,222.04,496639,
2018-10-22 12:20:00-04:00,AAPL,221.26,221.4,220.79,,221.26,485737,
2018-10-22 12:30:00-04:00,AAPL,221.36,221.84,221.2473,,221.36,388382,
2018-10-22 12:40:00-04:00,AAPL,221.56,222.23,221.5501,,221.56,405166,
2018-10-22 12:50:00-04:00,AAPL,221.58,222.18,221.52,,221.58,396820,
2018-10-22 13:00:00-04:00,AAPL,221.52,221.94,221.11,,221.52,466568,
2018-10-22 13:10:00-04:00,AAPL,221.84,221.97,221.53,,221.84,236263,
2018-10-22 13:20:00-04:00,AAPL,221.53,221.58,220.9,,221.53,320675,
2018-10-22 13:30:00-04:00,AAPL,221.06,221.5797,220.98,,221.06,277835,
2018-10-22 13:40:00-04:00,AAPL,221.4,221.78,221.04,,221.4,394182,
2018-10-22 13:50:00-04:00,AAPL,221.18,221.18,220.576,,221.18,340758,
2018-10-22 14:00:00-04:00,AAPL,220.58,221.12,220.52,,220.58,354753,
2018-10-22 14:10:00-04:00,AAPL,220.995,221.3299,220.71,,220.995,311573,
2018-10-22 14:20:00-04:00,AAPL,220.8,220.99,220.34,,220.8,329788,
2018-10-22 14:30:00-04:00,AAPL,220.4,220.99,220.26,,220.4,294860,
2018-10-22 14:40:00-04:00,AAPL,220.8,221.38,220.39,,220.8,367007,
2018-10-22 14:50:00-04:00,AAPL,221.2146,221.42,221.03,,221.2146,310704,
2018-10-22 15:00:00-04:00,AAPL,221.19,221.96,220.87,,221.19,516883,
2018-10-22 15:10:00-04:00,AAPL,221.79,222.07,221.56,,221.79,442719,
2018-10-22 15:20:00-04:00,AAPL,221.59,221.72,221.36,,221.59,322671,
2018-10-22 15:30:00-04:00,AAPL,221.63,222.28,221.37,,221.63,605656,
2018-10-22 15:40:00-04:00,AAPL,221.74,221.8882,221.27,,221.74,575226,
2018-10-22 15:50:00-04:00,AAPL,221.54,221.76,220.58,,221.54,1068614,
2018-10-22 16:00:00-04:00,AAPL,220.59,220.65,220.59,,220.59,1905248,
